recording GPU power consumption on id 0 with time interval 50 msec
# start recording GPU power @2023-04-28-19:18:26.098-UTC
2023/04/28 19:18:26.110, 11.74, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:26.165, 12.33, P8, 15360, 0, 15101, 0, 0, 41, 300, 405
2023/04/28 19:18:26.221, 12.33, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:26.277, 12.92, P8, 15360, 0, 15101, 0, 0, 41, 300, 405
2023/04/28 19:18:26.332, 11.93, P8, 15360, 0, 15101, 0, 0, 41, 300, 405
2023/04/28 19:18:26.388, 11.93, P8, 15360, 0, 15101, 0, 0, 41, 300, 405
2023/04/28 19:18:26.445, 11.84, P8, 15360, 0, 15101, 0, 0, 41, 300, 405
2023/04/28 19:18:26.500, 11.84, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:26.556, 12.03, P8, 15360, 0, 15101, 0, 0, 41, 300, 405
2023/04/28 19:18:26.612, 12.03, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:26.668, 12.23, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:26.723, 12.23, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:26.779, 13.02, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:26.835, 11.74, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:26.890, 11.74, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:26.946, 11.93, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:27.002, 11.93, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:27.057, 12.03, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
2023/04/28 19:18:27.113, 12.03, P8, 15360, 0, 15101, 0, 0, 40, 300, 405
